U3rS0F-yr9U9bSSnbiQZKg,LuEYESJvpHi9ImTjVhM6Mw,1.0
gvlCnazVO9SZf23PLOQRTQ,y5iRrweISUHMnATpBGr6uQ,5.0
OcHSestiQh4fum2fue3U6A,npKQAqZ5boB26wJ63NbtQg,1.0
T6kWn2LyjoIKSITwtMx-2w,ZtildQzrvJnI2ztXaFNUdg,1.0
WoEfl5cpreTvMC5d_0UOMQ,Ac0H5BvwvpPhlCXuAM-Osw,3.0
xIhQeX-btsYkRoLUgn5lyQ,Guuo5Kuypr0XNvxatkJ9VQ,5.0
HRXCApCLMF2CHNSGqjn2CQ,HWzfD5_8s533OJLbwjGXnA,5.0
_LuS-6m-h5WOAoIy4MG98g,j0jZK5d4bMPDmRJtJmNrSQ,1.0
chAKCn1EN7StJX5q2-zrnw,inCwsLk8BpfZoYo-hYb1LQ,5.0
8TMTQ2OA50AiSVhTDjBa8A,7r311z2Uq_UzHqu5hiipxA,5.0
riCGBdnSEmIZbaBibRnqfw,PdIQbmSfwPZQ1En4h8WfgA,3.0
1CKvrPYD3pGAT77J76RsFw,W54G3nlDNkyzZgDdUZaQ8g,1.0
6UqFe5g8QHAADgGbPWoXQA,hHNH1jU5iMV0HnVSpg2Trw,1.0
rjs_6csQUWZh4GUhOz1ggA,6d5NBffLORQz2-psVGTkuQ,1.0
JYi88rldwrD6VnKe2RJNUQ,3l_MOO67N9k7B4ANuB3zSA,1.0
cDfOqmhYDIxtnBZRFHyFuw,lXnD3r7ZKRGh-wdnCpJ-oQ,1.0
RlnHbzEFNItpqPVzVKJqpA,ZtgiKT32RClXkNKaeoNehQ,5.0
4DFZNbPh_vjmLcGFzKrFgQ,Ds6JOWELmJAT2V1oOcTjjA,5.0
poChTUfYrvdOGnWtquabPQ,WQMaxiUOOvzdl0VDd7Cy8A,3.0
CQJqCe_6UJP7hA81B_dszw,GwwX5JjuOVpw0ZlBvCqEOg,1.0
u5AbtEc5JGFEMhrDadSAIQ,v2eU7JaD3_ppl_uMTRDvdw,1.0
Y2nHp60d1Fy-IV8n3PTJJg,_sHvvxyWqfFGzQosePeOYw,1.0
EZKhe3C5VHrST5cuKZSEJQ,W7PgsBw0QQ6CHFR8YlwiUw,5.0
IogD0fRT6RMg83tOhYp5vg,136iYRwE4Kujoah6G3_mEg,1.0
8NmE-WNUMtqzBlbPVuDOcg,WCyc2DPB3WnF1amV12aPIQ,3.0
1xjvYR1buRX24o1wI91NcQ,77wIu1NXz_rRkJnXshlsKw,3.0
lx0tbjcsXAp1zH2Cm7eglA,5T9mHnwmgQU-MzT9xzE58w,5.0
XWIN4nivvmp72ZxybqVxIw,qtPuyPfA25XXAgYzJUsV4g,2.0
bMGXNeeymFqyaISCKJjCkA,LbwNEFO6NzfZt9SKSFp0Mw,5.0
mUUEmRk738rHclsTRS5Tnw,x88cUezJn0T5zHKUC_taGg,2.0
-KGyX6OYHi3im79dSdtgSA,92NfWuBK7GjY_0b2-apa6A,1.0
DXCLY00m92QXYoPS3gmwpg,htcMLG7-mwHjIiRhBxOTig,5.0
p7nsJ14xdutSgaCmtNxdaQ,_0d408AYQPBJ0ywAaFBF3g,1.0
l-Zb806ZGMxmSkKXozMadw,Ew8omVjGkvbtjy324r2cGQ,5.0
aHv2et0K-M1YjNQmSuV4IQ,XJx9HJlwTtXhikQHjDpGbA,5.0
c40PCC6RMMeOXbxa64UHTg,wA9Ts3JFgyzDaPEufArQIQ,1.0
UXIlTnsMkT_1oWcLEShoDw,6IHCIUFYd1-hLaTMwY9V6A,5.0
n62eKD4gZgbDwHtI9B1cow,as0JDp2cefQp-uv8ywecnw,5.0
DYONpUFtHQK_cYD9ylG_4Q,Qmq4gr5Mmo2oIVejag48PA,5.0
FexuYOxBhXpQ5MJWKAyojQ,cg8mfYBkdhaPrvEVblm7gQ,5.0
fN0kUO7tJsoI5gYpV8K-Cg,tpRhjyMZS98Ad8ym7A2BHA,5.0
NDtbJEvDVRIfdVkXPramGQ,GepW_CkeEoPbg-0fLb5FGw,5.0
32Wg4wSFfn_mSedb7VtM4Q,ZArUgwEbATcjZoKr69roSw,5.0
jApABBtodF9pCNyvX7g7vg,XiaBbfwikDnZMGGFctq7BA,5.0
quY-iSwZq4iPbBjKN8D7IA,31LJor5IbHJTKvXBL5qDzA,1.0
PKlvuw_xzuM-VycyKjp6TQ,9iIvlIxfPy_xz36HSXqZ8A,5.0
KUwmXka6hNDZ7wNP-_rIRQ,v237EhfmSqUgyxW374F7QQ,5.0
XLZ_9gu7pP14iCYyNF0dzg,TGJ4LkCkHQqADk55xu3oeg,5.0
0VkVmzO-g0kDqvs9OQgKmA,9H5bHSf_oPqesjT2u1F0Dg,1.0
vveuRMarIW1miGTtXkA1pg,GrD-6IvFYMNdAGyFC_hXwA,5.0
rgsW-qrlFYWeWaLb1yValA,H1FozNFvSZafOvBqIsp7kQ,1.0
bPyasWx6Gw8j3UUHVWBUtg,J0VCUbBzrsE6vB1gsloWQg,5.0
NDeG_Ndn9nGApIZRs4xmLA,1d-oYG7nS8d4j0nYiW0-wQ,5.0
lzCtjNTZBLy-CgwadfO8Mg,rxb9qD53hi8HkR_L8MONRw,1.0
aDwwnflGouBV91i4hCEvfg,twV5paXjqV6JIaPN1huiSw,3.0
bQCHF5rn5lMI9c5kEwCaNA,ijFMVXm_xOR0sHBqmONjEA,4.0
S-wwCrS5T_de8-9YvF4MNQ,yyCWif_M807B-4wjIiHYvA,5.0
6ML3CEAyt2gVbAskK5ngKA,qEJGykxRsiBn_2DXfUREFw,1.0
9NiAhCM_dgznBC96eKUklg,tG7C9aZpYmj0-Z8hZC-0cg,5.0
4fDJFc-M8iwZYmnf9gJE3Q,sd9b3n1GWBCPmvufiOoX4Q,2.0
lFqZ74osST-Wwgonxo2YEw,Em-iOcswbvDFXk4nneGx_A,5.0
ODZ_Xlzd6q9EQILVPCKCCw,wan1X8JMyIylyQ4Z7yOFdg,1.0
eeeusZhqOeB06-SGiTqe4w,XJx9HJlwTtXhikQHjDpGbA,1.0
3zy0F1Tw4DSsHGOQp9i1xw,SFqFFIA4Ks2oHfgEANoRlw,5.0
2-PzRwNNyzRyugVQPXieVw,b4zHi0nTYUU-Zl1OW5RohQ,1.0
hdBO6iygjmj6YIZR0UZsjA,Ulm2YAQC2UyHd7FGFnPJkg,4.0
y2C5evgjy57GWEoA0gIkzA,-EwK6Nrk6R3mAWLujHzZUQ,5.0
Cg4OmjfM88XH74Y-N0Fhaw,Lz18keSlsPJOohBOn38t6Q,5.0
D-b69kd4NKj6g9X_GR45rA,vaz1gdpDzKaadenekvwG_g,5.0
OPl7b-l5dC2AsebztPTrYA,qFOkzcPnFSZ90__TTtAePg,5.0
j14WgRoU_-2ZE1aw1dXrJg,q6FVApCsCKMm32Rg3UmTHw,4.0
zG_NAKWlvYmfcGrYG9W8cg,cYsillXIBTJzaxxC3-5wJg,4.0
WoHMiiE11ww9EFph1hkpPQ,DkuCJwpeiGhW41EEcOKweg,4.0
J16RZvY-ouLNaDCW9uTtDw,NUbx0gCF5jJSBvtW9eEKEA,5.0
xRdecjxZRxTocZBQt9dQnA,SnzbQg0AuOnbjycu4UHkag,4.0
9O2pOCobrQSJN5039ROoYA,NM3TxWJs7kmF8sD1h3CfgA,4.0
avQqWTGO3oid-TrhJ1U1VA,orOMKuZv6vmqt2u4Xc4cGw,1.0
pvaTWfhbEmShdNcJTR5Cxw,EgYiYKOUVIhJ4H-RFuHeiw,1.0
2TTmsmUBPoCAF6iZWQ8SLQ,VffdvRmvvvzclnHBkida9Q,5.0
rNkUINslsz6e-ah2L634sA,GwwX5JjuOVpw0ZlBvCqEOg,5.0
PAfkQ_2UZ_cMKr6PGWgGEg,J5lyUfjbwuaM5SjvJ8oxFQ,5.0
orlp7arBpxM_ttWTTuAkGg,axnOOfEK0les0iS4Tzd5tw,5.0
1YLpZ9BKSn7Kp25dOWtgcA,syUsqg4CGB1XJiN-X8dA-w,3.0
m2M9qvF1joFKisTeb7NRQw,bREJPIvNCP1uzMdfn4fobg,5.0
eO-_OyWXdVk7OAW85xnYlQ,bREJPIvNCP1uzMdfn4fobg,5.0
amY4WgMaMiuTlv6--ZaAfw,bREJPIvNCP1uzMdfn4fobg,5.0
zlhPRjxJW_ktOVpEEpj--A,YXn-v78Ji6tWkH-PK3h5gg,4.0
MHRsc3WQz1EvEEkU9Vl5Rw,LcJBgtWb220DQuJIisA2yw,5.0
oX71O9usVH_Ycn_9QeZl8w,Upa9LWkAmBdP441N2bXe_Q,5.0
syVFFwDOUe9CpRld42cR4Q,0_Gasj4t2pH5mNvYyBDPaQ,5.0
V_JBfN8Y6d6DkNsJVXVUtQ,bX-gfqyD_VkFMb04PcnZFw,4.0
hvenm6lBae5JqIrNAzw8Sg,AndcDdqGad9GyS2g8t4gJA,5.0
s16-BUo-orUsELvMu5ocKg,e0Xqct07zghIfUQrSITjaw,5.0
ie8NEs9xedF-uD_kKhH15g,eGbIcqCE6C3m3tNhhtCAcA,1.0
u0nAeMo0dJKwDLZFtcsFaA,AZJEpvJvtlux-SA_iLBx-Q,5.0
QX2rM8OMuiy6rcnJn8hbqQ,iQtGgTuPT7Zb_AHtLxl5sw,5.0
NLOvfh5uPfULXeDOLV2qGg,6KGBXOeSJYf9ePdyAUmx3g,5.0
m2BPJfVCx0uJhtHy8fj02g,uhVbzxcXrW62zDzm9h3YNw,5.0
T9LgDs-kiNW8otZ6tcQ4-g,lB1qShPwTC3UXcfD-RnccA,5.0
ovepe-hiUVyr2aTV2z8W9A,Y5ek92rhRmZmGFGmIOC4Aw,5.0
_jcoerYQOLpCD67-j4Pv0g,UjPD0ANtXWprEJ9IEogeXw,5.0
t3edJADoEI_VmfmYGDa87g,_vZ00pVhPsXvijX0l4GiSg,1.0
R7-yJUv3U14BX-YJnxUiNw,dGxGUjgPIrgFHlHEGz1VSQ,5.0
FdPioXvctMq8lhBtd_NnTg,EN2YPy4AwQdLQa3xyo35bA,4.0
ob3l7uV7avMn0ZnEQG79iw,jBVH3l0C3MqRkkI1Gvj2wQ,1.0
KWXVMVVvFAwvwyJCOW1FHg,xXxJV7phkAlhibdjhUZn0A,5.0
DfbeZVzd42iak7X_RpIV4Q,Pm382Icw-I9f6aCL52I6xA,5.0
iJrZaygeAspMecEAxwOWRA,vFRX585yAlTuPNVZniHwEw,1.0
wc7gUqXXRCcwNoifW0guxQ,RdbG2wdOQKTeQ8NplKjI8g,5.0
bTzyhsJibg2DzRL3me-BaA,87f7kR7nTz8WHnmtLM_S6w,5.0
iLQecdVh0HmtJR39VWagig,zkib99WfL5VCu7Za5hG6Fw,1.0
-7D4cS1JcW_ZjEV9Wcl6CQ,QVg7eiSxFUklkTj_kVyMhw,5.0
qbs8AYJjlYXNXw0k-SUHgw,yBHc8-ntrcw3V_7xP_fp9Q,1.0
xVuU-j4t52FHdXRZCByfig,w5e7kxmS3kS3JvindtVWdg,5.0
aEHtfFyY3cYs-NmNhTszQw,lac6O6Q0_mFlnhDG7BD1Xg,4.0
MRq9WItYmkeUz-kgwEzECw,fiwgOF1xPSM1aqKcp_EIDQ,5.0
AX6_NL1_GTM2tcN9jn8mQw,GHIUG9kc5J5386nN0b-dgQ,5.0
8drWHQKrETBfCrXv_NjtQg,z2mwWSkvpIISH-oY8D3X0A,5.0
FXPqINSfatsfFUFccF0VXA,fqCmc9BzAltypKRUkDcHdA,3.0
D3tebhijiSrm3DtON3oDqQ,kYO6vg0NHpol-J98MI0FoA,4.0
Bxjq9cwNIzCE-2KMjuWAmQ,Xs_J6BhlVnAwbAMcF9YdeQ,5.0
-FUeum5fpNj4k4rOWOcfeQ,sw9ai4A9Npjj-a4nGUjgxQ,1.0
9Gs82VLVMn-JQSvR9d7ZOg,tONrdiw1QHrY2B5KgyQstg,5.0
R0Kg_UQYIrl2kDWaVJ8QUw,kajy5RcBpvymZEpn90rkhA,4.0
6oSx8yQjEs9irf2vIHRCbQ,53V9zSZj-U1S-wG6Wm-jhw,1.0
l-ET7-T-EoHLuliM8Mc3aA,dz1MBWOWr_o-93NOeycC5g,1.0
cQynl5u7ULP0f0lNvDRhdg,o_9qCiAaI-aspLTbK2SLsg,5.0
oAf9OkoaeE252ijLydHUqA,vBKwHwBqkFdxw4VetbYSxQ,4.0
YGxccFy6Cv-mj8Ho5E69hQ,c69hEkVw1bVgq1rGQVof6A,5.0
6E9R4igp4vghdihMHMWLog,k_3c3Ns-COFgzl8a7J37NA,4.0
qBm4-QxXe17wehdcg_YKyw,Rh3EBx5vAN0O_O101El-4w,5.0
LEGudhGQU2sBvpyltEov1g,dJKmNlmjBqbOccL1c6FEaQ,4.0
HUmClClluKP5Ur6X7e306Q,ktuENeEI0DuZOn18_ff-nA,5.0
HyXK2GNR9i4SWpLQGOqQYQ,jBVH3l0C3MqRkkI1Gvj2wQ,4.0
Lykt4AYSfpnmUvLOwON4qQ,Hlvpm0izAXRQM1uZn1H35A,4.0
LK1LOOqwJBAPF85e5p2cQg,Y_dQO394iiHWeO61ffAM4Q,4.0
ntWWmWUWzE0dpMpadNl6KQ,riTp2vbVmWrcEjRhnMEx_Q,5.0
KjOLEj6uoZq8h01B4rZmZg,K2XwYhodpeGWW6T57bZ88Q,5.0
6JlwkVDeD32diglLWgYuzA,OIVAJo8QryN-bJOjOvxkVQ,2.0
4_Q22iSdcEM2gY38SAQjnQ,7dxsCFc6f5owlHaycbdQow,4.0
FiWtHyMhfZUYh07z-a4_YA,zmiVoJuRBYiZGWAgeUOIUw,1.0
zzUmvcasmYoTumfkPVv-oA,sDGB4P5BvpRF0189X_-6bA,5.0
T5MdJwW5O0BvLO0K28RbvA,NE6mtahqArszrQM7D7JWuA,1.0
3ry3pKKARNNPaw3-ftC7ug,Erw3MKFcGFDp64KztKT-DA,5.0
xDsebOb8QP-65-l5CNZFoA,UNDzZnmVhuzBXu5QiThF7g,3.0
yWczfBXcdkY5vhK178zsWg,wKLiJtiERZWl_CPVO9OplQ,1.0
P7a2P0mRfCDPRahW2Y5dEg,o6RnS6To0OM8sbJVEYwmgw,4.0
vgOkoJZ8RGdZ8TxJGZtzCA,fXdDAyaJwu5utoI3rxZeNQ,5.0
BHjtcZ1K7sBkesTqs0fd4A,m4OJyHbX6G1T7C4Ts6_atg,5.0
Wj-DWk74281-UDaRo6v-yA,c2GI__iV3tRbWTIrNaieeQ,3.0
OH-5U08HOFGwZirTPmQIFA,pINFNRmHIQ3u1WYvhcr85Q,1.0
oq43uCot5Vmmihsggy5DeQ,2yuMreGLJA58xic_gyGA5Q,4.0
TtsnVRdOOeKhxfArs6E01A,UT4cStPMoIE6oCqMoSANRg,2.0
HsxBX6uRUG6JzGIszQ5scQ,fD8Cg2AoQhWNY2Ckiz9IKA,1.0
-ZZfrrmlPiYh3fVskEhqdg,Y1YSFSzNSS4YM5nPCOV_tQ,5.0
kYzmg1MG_ZYWTwdZMoiybA,RDgwjgbu5xziFIAaNn3WCQ,1.0
Kazi6MYd3qkoWZ1H7ZH79Q,O0KZvdZkoQ-m5YBRdWjD6Q,5.0
p2t6zdiwz0VRbEnbypfiog,qDIliQrq0ePYmeEm6YxqiA,5.0
X73BkHcfIKRAqiTvmpqlwg,mNz5a4QlF9R40gh_6OeJUg,1.0
GFXYIw2j-Vjq5Ni0hPYc5A,3YgmHOZi47ouz5Spu5VbOA,5.0
r1M84A56bViGJKKuxr1_PA,i6uHrxuS1D_6V8WhaWLy5A,4.0
3MCAG-dugOGOBSOLC_3QeQ,r8b92H156FEvmJDQ53p2Hg,5.0
1WTOznnMsYsqIr_Nq3XBKg,HnDr6wsq3VZgXoqa4Z5KMw,1.0
I8wF3x5-sG8b8t5ycJE97A,nNMEx_hIlelVI_q0YX0KAQ,5.0
S4rgc1b5uR6EzbZhifHmvA,BU1oUyCIxyIeSfzS-77JQQ,1.0
QxcUJ7SDoYrC_FL_iYaZOg,OdFfJHc7xufsJpKO-nY4Nw,5.0
cB_qUzkYms3m_2sh17Hh9g,OdFfJHc7xufsJpKO-nY4Nw,1.0
lODGdDCMLZPXvQnoKvmnKQ,wlzKMq6VZJxqLjZ-bg6pUA,5.0
6lncRLNkz1idNogdMItOZg,apMhtLOASw22Bci5wipTrA,1.0
4g3P6y7K4aruxXCT18egNQ,SHhypsSHY8ggsSTVktyX6g,5.0
OGmINJv0_Tilr6smaBiTcw,mVwG0SamJbluJ6_rIQ8jZg,5.0
4vW7jQycAZP9XY8O8-rqGQ,bX-gfqyD_VkFMb04PcnZFw,4.0
X05SmFFo05zYlrhMV5q72A,q3PkLm-nJuuMTc5R7AfIWg,4.0
Uc-114gCe0wo-XMAS9J84A,43N-TKU1m-y4FljMA0VXCg,4.0
79tmkvC48523nYgZnr5aCQ,cg8mfYBkdhaPrvEVblm7gQ,5.0
4inTvIPTCelpsuWI0s7Bog,wxe0Hxxhv4FQtI8EvrgReA,3.0
nAGKa-k8fHnQjrQJyugEcQ,Q8NuaQg0UGTaHfdWp7EmOg,5.0
gXXJNi4kGtCKqF0quXQWcg,vQ0ihvqI0Xpz8TxBIKK_qg,4.0
GyLS4Tjp1LzLdPpklopjFg,-HRuT0f_S_m2sz0W7GvNRw,3.0
fUQLzyd7wOyWRBaGWX6ucw,5UthFjEP8UhRKDtbNjIhGA,5.0
NKN9exKpbgvOyyhIcV3AwQ,rfJDFKHD7LU9tZpBIWeQyw,4.0
L27OShvycGmVOkAxD1h86A,fTzkiWKskQQQexXkOdPjMA,3.0
JI2HPIivGVUFVdTo3uXoYg,dzbXN6aSK4bychvH6qjgEQ,4.0
14mxXf1LXV9f5BxgfoiL5w,cD-D-vo3XKOOX0bxnBpmlA,5.0
dhE3wpfYzMr2ZuRQJiNWMw,lFNN72Zkd95IyZt9SqHkrw,5.0
vvocsi1fyOCMTwTfvszZ2w,kb0VfKZKHHhvDze3JZqi0Q,4.0
w77vN0FEshW2vRVyyUMZlA,V9ePhJU_KTVN4kIO663IAw,3.0
-gO_WS39YVISTUjcWVhXIQ,v9njqHlpok3ouLJ-MPRmxA,5.0
BWSPMpmLZko-tyxoebUhuw,WUc4MnyXWS2UFlHtoEaJ5g,1.0
x3-jvYZX8SyNa0szugmiEQ,_EFtRU0cZudXTCOXk3ldVg,1.0
zWfytJ26H2lmRR2BosRNJg,nyy38msunExaObJOeH7j0Q,2.0
DpQSx_fqKwTm9Y4OVNOmDw,43N-TKU1m-y4FljMA0VXCg,2.0
jDUNPYlv-eKoYEVCbtZSnA,HIoLZjbbstCXkvlwkULO9A,5.0
0PrV9wgHBnDwb71F-ZhMag,btqvmsmX5Phgr1A0jH6j0w,5.0
khVdBEDNlH0N8SuGgmzpvw,OKEJh2jaVEZwJe5xRCG9HQ,4.0
t1pJzSlOSNVU1H-Nl8N9NQ,83maS2mCXYZjuwEhozVtLA,5.0
1WGPvc_cDXt-IPVNqg5BOA,-gPfDIdch1QNPsMLEom5Mw,4.0
Jw8ZgCdJdsTZdDXClO9Ckg,fzvCqlK5BSmB9DN4Csh6CQ,5.0
gx-YOZSCST87aC9qA4Gq0Q,HfASgL3o-87jbnbOoYH0-A,1.0
tDkF8aCrWfN6wLpTKNVI3A,z99zXlsLP7ve0cvRKP-amg,1.0
4CmOEDffW0THZMKUY9xMOg,z99zXlsLP7ve0cvRKP-amg,1.0
j1mv7TdK7jWMnYzf1UhfCg,z99zXlsLP7ve0cvRKP-amg,1.0
Z_8clYC-IkqrfHcTCjzAiA,L11EPz51rAIOzrqBmFfsKA,2.0
nxCNF2BjFTmWMBoMQBdP7Q,Q4_tkle-C6eShKuBnHTtCQ,1.0
1AaXf70Lx4F7iji1jl0FNA,DZnhcxnSys_emI7ZHd5jYg,3.0
URV-D7Figp4tcH5rcf44zA,1x3CzQ1-ZrxwTMNRzsoYXQ,3.0
jA8QxEykYOAwJCLJWsV24A,erLD01SfdUbGWurNoJTAzw,5.0
uhPyD4Za6J8-lDQN1k7L-g,EKHl0pMpHkSan_QFuRw0iw,5.0
alG4JepxonepRL6uD-xQpA,SFqFFIA4Ks2oHfgEANoRlw,5.0
gW9yzXWdwz-sYbg0PKNuxQ,0KBk4GlTHvLbPz_cqgCn4w,4.0
nkxazad9RN-F0Baqrx5XqA,zhQJ3CCHzCJfvVpVSMNcHQ,2.0
q8bsZXDw2vQ3TLTgxt-SwQ,VYQYv9MRMEkPNyjtV2v0Yg,2.0
BUz1UrrHkHzfu7TOtl9caA,iDxMtdNUdKt03Lv_6BZNlw,5.0
dhP2036AbOErHT-ut4NP0A,Msf6OzTb16i1ofIOtnpvvg,5.0
gHqpPqQKtULRoFJ4Polp-g,YNKulrNUS7L76qR6aVydgQ,2.0
D-UF1X7eywySZl-BJf552w,WsUslfdhTBnu_mGsYJ0lag,1.0
EGlkME7-LrFeCc0ecMPX8g,ci9C39mlvauEZz7WUm8NVA,1.0
XgDDBlsQc-bUTzvpM8byxw,ci9C39mlvauEZz7WUm8NVA,2.0
5xyAwVC-rUGD5xmujjvq7w,5PXgxRroy2dNUWWxrTBn_A,1.0
QzxT_KL_inHOkVcaixz64A,sd9b3n1GWBCPmvufiOoX4Q,1.0
N6fe3KntReEID3nMk8ZPjA,YXuV5yM3sjhc7_nuQ7NvEw,1.0
Yqu-BlzvVPKdrOpb14Q3aQ,rp2qjHx745HzQqkmQAi0ww,2.0
jQWrKiTGTJiuQ3xuTj_Rag,U9p0G4OOUWP425Ww8FHaGQ,4.0
iK_4h-nG4f-8KrLEJ8UOlg,GUOlW_eoh44ApfU53qP8sw,1.0
A84BDSbdQPdqtvS_DHx62Q,RW2f2G-u4hxJaTMrmtMUHA,5.0
mlkcP7IcsoYbLicbuGL3HA,xuxXHPqwFqj6u09-7ryuLg,5.0
cDxpkBt2ej21XAv_gd-ABA,IRzjEZ2pX4iOpnBG7oZJ7g,5.0
CpaVMI_hxT3libPwrY9OGA,NM3TxWJs7kmF8sD1h3CfgA,4.0
NCb6kpqpriEVUSDdQ-CKdA,wPcX9XOjN6aSJnjQY-2Z1Q,5.0
9YK8IkS-cy30Q1ABRbEv4A,3r_1xgT5hYJR2XU5xjNIBA,5.0
igV-My_Q3NbtBDWVg_QDsg,edlA6hSakvNxRZQFbuf-Iw,4.0
2gS_25S8RSJAL366pb3LqA,9Eo8MaPFZNZvb3YsMTx0BA,1.0
BAzrZ7i0gnG_guEsbONFbA,DIY60B6gDHRVUpP6SCEh4w,5.0
_y5JWZpvOMYY-lnDoLRn9Q,aRY3fdEgWRH-l0llFnDY5w,1.0
p2C6ML69d1Y9PucdDDUrgA,mVvxqhr8UiLT117fbg8_9w,5.0
Ouz6Fb_W6l-Iiag25Rj1-g,3prZCY_fYziS5SNSV4gI3Q,3.0
ka8qPm336gny4tv-2-KXlg,c0d6MwDQGkt4sBLVFQCaMw,5.0
UgoCYFW0KCnm8MDBPtku1w,Of0s9Bp9sxRIrfS6_WsuXw,2.0
iVAVXpKDQxGOW4Rudgo3CQ,lwtQddUwAKyQLvKr9PRcOA,5.0
pyivcdAkqOmuAX7LXUjuQw,gkldQl0_E2BUwctCVqE3EQ,5.0
UIQ_VXdvrvc88LfzvP-WvA,pVr1MQ-EuO5fMt5LqUkG1w,1.0
Du6isgrdc6oUe1YTJLH8dQ,zfNiOTC6KKStMarqYO8qcA,5.0
xk8RGr1jfVZUp99JXDIKPA,vQ0ihvqI0Xpz8TxBIKK_qg,5.0
oZzAsncxGTc4UFRYqwteWA,-luo75C1WGmnwI18_xMq5A,1.0
T-UR6tpSajjYvBiUt3_CHg,prfEFSiI-0WbTwAMb9DKWQ,5.0
a3FG0hzwFPNWCkubUqzImg,msBEMPAcn7eiD8GrXuHKGA,4.0
a1YGxQMffb8OaNkbMeg7OQ,H2QGxJvWlf2f3HclvgT30A,4.0
IAEPaaEh7_wH3lPfFY8dAw,KjhhtbrLW5sKd4SXbwAi7g,5.0
AT4L7-Q2LGdEn53ZIBn6ig,Ew8omVjGkvbtjy324r2cGQ,5.0
QG_FtlURKkqNxyNOysHR_Q,0jlUpkdXg3LCE44UKKhjqA,5.0
VD22aZJqrMI1jpdjvs2hoA,NNS_490D1ru523ILSgisBg,5.0
AuL8t6WRWadPursnmuH26A,BjUpA_vQDwTraFuuqGojMA,5.0
jWlHg2atIZ2T0j-VNw91Zw,-vzicOWweKbGDLJS6nfabw,5.0
Fm666s152DhgCoFKb4JswA,wPe7nciLAU3x4bTmkn-jDQ,5.0
Do4s-Wh3wBL4G6U8tcwITQ,IJ2MnBlIvib0aU2hbmr0hg,5.0
qsFdU0E2yRvHaG5i7HKT2g,6KIzT4WmuI2nHScLZAQsng,5.0
9kguGRE6NzOjF-TQH9zI9w,8KH3MTxAKEqWlVmC_-YF4Q,2.0
4HweMwGIhUpWiL1PNGjemw,TindL0Ls66sxy-7N98S77w,5.0
ArXCLQs6xaKEPOCcgU3Cig,kiWnHstHMwavpi6A6LY_-Q,5.0
gz39eyxQ6c-kwU3jwjqxXw,_AGa4rsTv865NoB_fNvQUA,5.0
yPm_DIgzYHplEHgAcjYVvg,jYgqSazE0gUyI7qq086Dzw,1.0
p6AcGoaOPtHdTppx46Kbgg,DGJd56hpi7-Qr60KKakLXA,5.0
vCp1Pm2zcKVIzgRj5jiuXg,dGxGUjgPIrgFHlHEGz1VSQ,2.0
F6J026-RccZoJFkEnyUQWA,w_ALcAt5oJMhxanccq_TcA,1.0
yY7ywE1WQ7YbGU4xARHz9g,UT4cStPMoIE6oCqMoSANRg,5.0
LFtadHGs2dsXIt16FFio6Q,BfoYjlvYLvCLdCfbbOwdxQ,5.0
7mnVrrv-hNmrfkhYeh3iNA,qNG33lYD-kvKm55a6dPmSA,5.0
sohNgnkvfl29_DBuDe-v_Q,Wn8j-1-ity6hdjP4bC_wkw,5.0
EEY76CKHcVAVQh-gi9d_KQ,Y17FRvMq8seanzuCNP1itg,1.0
oQiEcVrW-uNkL59dLeGn-A,dGxGUjgPIrgFHlHEGz1VSQ,3.0
Mx3DBXNlSOQ7ZZnWTlmd8w,__93MS-qMQe7rOUBdAYqkQ,5.0
8v_0A3PINNkw-GMV7pxUKg,1_bIwtYU3RYuPooHpAIQZg,5.0
G9GF0RqyU760oVI_4WiS5A,wxdhgMhPzLltaJ3ywPcyNA,1.0
YTu0c-1I9ECeksIgoHXFPA,RoqIh9WFseVTs8aiI-HVSQ,5.0
mod4t69-v6ZmR898_6gxzw,Wo_6fDcqEMzDXjC40FSSiw,1.0
nTHLGgYosM8OaXr8BbeXaQ,tSkx6YN4Qt5RdRRJg-XxfQ,5.0
h9Q2G7ZfoAO63wczzvvnmg,vM5VMgMGZIwPgT8C_MWonw,3.0
vfPzUGWYcg2atrgdJgPnXw,R_G2JMrSpfRyn04OgqZPTA,1.0
pymDtxD6SLR_DbSAc4xIDQ,JZn6vTuJYQhXNSoSJ4NURg,5.0
lHvw--yQGPzmHyh_uJ6o5w,1Gu25lBx1_x9r8ektqbSmw,5.0
23RGgJL3TaMe6aQHGC49TA,pTjxr0j9R2ELfp9COepODg,5.0
LUQELe311NB7-le5JE0w-w,SFqFFIA4Ks2oHfgEANoRlw,3.0
sZZLS2LVqHkiyzC8ld1Jkg,Hs6EceRNj-poLsWdgFyFNw,4.0
D5OSr5F3dWz85ZLB8h-x4Q,Ys42wLKqrflqmtqkgqOXgA,5.0
566fpt2s4Yav5AD9y-oNLw,tG7C9aZpYmj0-Z8hZC-0cg,5.0
yBnu5JPqronGNA5D7O-SCA,kKn9cgdoFgbIE6jZvwQZFw,5.0
tOPeu635mxJrQ218AHI1vQ,ZRTEsj-UonZI2V9afYmUcQ,5.0
iJHGu6_Inq-J1rzrbkEHBA,bJ-RRBKUmuPULU3BdbR55A,3.0
9J4vjQ8mI1eXar8I1s0KjA,BnVWCZS_azN2lcYbvqSwUA,5.0
